num
977
4869
2
52562
2
2
39
4
4
4
4
4
2
251
4
3
4
1360
4
2
2
2
4
3
2
2
4
2
2
2
4
2
2
4
108
2
2
5
2
2
4
7
2
3
2
2
2
4
2
2
2
2
2
2
2
4165
2
2
172
4
3
4
2
4
2
4
4
4
2
2
4
3
3
2
2
4
3
15
4
4
4
3
2
4
2
2
2
3
3
2
2
1175
40
3
4
2
3
265
8
4
2
2
4
2
2
2
4
4
2
4
3
4
4
2
4
2
2
4
2
3
2
2
2
2
4
4
3
2
3
2
3
4
4
4
4
3
4
2
4
2
2
1091
4
2
2
2
2
2
3
2
2
359
2
3
4
2
2
2
4
4
4
2
4
3
2
4
2
4
4
4
4
2
4
2
4
6700
2
2
2
4
2
2
2
2
2
2
4
4
2
3
2
2
4
3
4
2
2
4
4
2
2
2
4
2
4
2
2
2
1214
2
3
2
2
3
4
2
2
2
4
4
2
2
4
2
3
2
2
3
4
2
2
2
2
2
3
4
2
58
2
2
4
4
3
4
3
4
162
2
2
4
2
2
2
2
2
2
4
2
2
2
4
2
4
2
4
2
3
4
2
2
4
2
2
2
2
3
71
2
2
10
2
2
2
4
4
4
3
3
4
3
2
2
4
2
2
2
4
4
3
2
208181
5144
2
4051
4
2
79
32168
84
60
3
4
3
4
2
2
3287
3496
4
2
2
2
3
1484
2
29981
810
3089
2
5663
19630
2
4
3
4
3739
4836
4527
2
180
1751
2
119156
5790
5
26030
1724
127262
6323
2767
3195
3856
837
2
554
3
2
7751
2
2
2
584
3
2
2
4
1342
286
33358
2
4
2
20
2
3
66523
3
192
2
4
3034
58
2
787110
246
2
2349
343
61
2
4
1070
2
571
3
2
2
4669
2
2
2
2
7934
2
11
2
4
2
1021
2
2
3
33
3
2
2
7
146
1858
1243
438
26
60
2
2
113
12
2
55259
2
3
76526
2
2
2
2
3365
168
275
2
4
9
4
2
2
2978
3
7020
58
2
4
2
18
19005
599
2
4722
10942
469
2
3
4
811
133786
2678
4
2
1937
14545
4
8281
297
57796
196
2
2
4
1590
3952
8242
3
19
2
12652
591
464
3
3626
2256
849
3
25
7
2
40
4
2
2
8593
5899
4
4
48
2
4
51
2
2
1995
2
4
2
4
4
3
4
4
2
4
2
3
4
2
2
369
2
4
2
2
2
2
4
2
2
3
2
2
83
3
2
2
2
4
2
2
2
2
2
2
2
2
192
2
52
2
4
4
2
2
4
4
2
2
2
4
2
27
