num
22927
1988
321
16895
5092
2
2091
317
264
1738
883
269
4090
44
6292
5
405
887
3222
3890
5
33
410
1001
13284
20
2347
235
562
4371
5
20917
12
9
7498
2806
1487
30
9
24
207
70
9618
845
6850
3
6857
231
2753
27
386
786
2
1256
6691
54
24
106
7884
6
3
4626
2120
13727
2
3039
502
21
10
11
12
10
31042
7
551
7670
123
18
182
2933
4
92
53
4
21
2781
70
78
5
20
2
4
908
30
203
2160
18
12
8126
259
1869
6974
11704
757
52416
642
19860
476
5
8
12298
2487
162
1684
8729
116
976
203
3874
2
8120
479
1942
2367
46
13268
2
16854
6
32176
25577
13951
12902
361
13278
90
454
2
14943
790
104516
2
20103
8046
812
90757
205
10508
10128
1778
9551
558
8010
2387
833
10
18658
367
9795
10
218300
24598
570
58559
11
36
15
3550
57
1631
584
1548
6407
15779
4034
116
1251
16027
1648
11697
773
26511
50513
518
7946
24
113718
3724
5
12
2
2232
30161
12272
3383
18754
284204
1824
34649
6
2227
1846
5678
15740
2260
13375
7578
413
13005
11902
6
26195
4480
101
23350
5879
14302
97
3
4
19766
29913
18457
102
10446
11982
671
273
15959
20
32986
115
2662
758
4415
6284
279
3294
147668
6685
4275
9558
1263
39351
8646
6246
10287
261
124
8162
308
17834
3763
11471
5
5
10225
3842
3
18144
5774
18135
1878
2484
3
5880
2651
13179
1209
42175
41
23564
338
5283
9
13297
321
77
367
45900
911
97
122
60
1835
18309
9362
56194
52093
2086
6363
12849
9
12987
5339
6671
18
10
4998
10551
14
3195
55
6
971
3801
15
855
12
1063
5
1166
605
706
14
11711
1120
6802
456
37
2288
19455
18
48244
303
6
2
2896
733
88
2782
18127
66
1207
9
18
4
5
1456
662
2
75
6269
729
1026
2057
8
29607
422
1518
14372
2
4650
4
11
28542
2207
2097
2
15451
6520
5144
383
530
18
2699
7440
453
12
2772
3
2805
1656
31874
629
384
851
9877
12
5809
1721
6
13
7
1349
1671
21
2215
920
134904
4975
2153
2
9740
9
2
2
372
616
11
2
12
18
3
3
2
385
29361
3
6
4
18
2
1830
21837
13871
2
15
73422
3051
15
12
2
5256
4
18
2
1214
275
108
248
15
237
15
15
50
64892
15
12
1324
2
9
15
2
8
15
6
4200
1983
18
12
728
105
383
299
8888
9
3
15
15
12
5
128
5
2
15
27
4
103
1013
2
3
7
3
6
3
3
9
18
18
3
4
2
1907
12
9
1330
3
3
7
15
2
3
2
1178
17859
18
5
18
1278
2358
3
4
46
15
203
270
585
3
240
2
12
601
2
4683
8
60
12
15
2
3
4
12
12
18
12
18
12
23
1117
21
9
9
4434
267
18
12
2
18
15
7356
5
7
2
2
2
18
15
1427
4
2
36
21
2
2
15
6
35059
154
18
4
7
2
18
9
12
15
1774
506
2
3
453
5
4
1029
258
15
47
315
3
811
15
5391
143
18
7220
4
10
3
2
3406
12
2061
12
12
2424
2847
3
2979
3045
3691
5147
20421
484
5913
19454
31862
6304
5025
1389
9780
2236
5894
26784
16678
51
5927
2252
2634
20834
12
1792
1467
17
941
4993
2932
341
20651
2414
1447
11251
29067
11202
959
2371
363
40321
245
34618
892
95
908
3
5393
2776
86427
3
2
3
6387
2454
4248
33951
608
130
4269
2500
593
98491
9772
16041
613
10024
533
4242
12820
5300
51596
75987
4924
25646
972
112
984
446287
18817
29
2787
17155
34780
2
633
68
81
9174
23
4
13173
76
12
2124
378
21
17737
198
123
2378
6
143
15
179
4
2336
18
8
18
2
18
1321
4260
11647
634
660
1037
2
15
12
21
40583
272
629
46
15
18
405
3786
12
15
13
7
15
10
7
6645
29
55
4735
1011
817
1866
520
4
6
1134
48
18
15
15
15
9
6846
1036
8005
3
3
896
133
1935
77
10883
1857
246
2
45
49
3
795
15
15
143
18
2
2
3
8313
15
2
15
3
21
12
54
15
12
14203
164198
7
15
2864
13407
15
4451
26
2
12
15
94
4
15
316
2423
84932
307
29813
4598
3145
4073
4
6
15
3021
371
914
33
1149
763
488
10
2
1118
3
25842
1497
2
5
474
6
79
45
2070
13
4
28
4
15
241
1683
12
5428
4262
12
241
109
9678
1081
8046
310
9
1774
22
1609
8412
15
78
3
3
2
11
626
8
15
3725
3
18
1604
209
2
133
914
24541
5
8
18
2098
1276
3
5
4
8
1411
5
4
3512
769
7
3
1314
8
6
427
6890
374
3108
3
3632
4
9
